health-href	Question_author_name	Question_title	question_description	answer_author_name	answer_description
https://www.bissoy.com/q/111111970423	MohidulHossain				
https://www.bissoy.com/q/111111970168				MD Robin Hossian	
https://www.bissoy.com/q/2957					
https://www.bissoy.com/q/2322		ফার্মভিট ট্যাবলেট এর উপকারিতা কি?			
https://www.bissoy.com/q/111111968220	এনায়েতহোসেনরুবেল				
https://www.bissoy.com/q/111111972532		"কানের সমস্যা, সমাধান চাই?"			
https://www.bissoy.com/q/111111967487			"বাংলাদেশ এর  সবচেয়ে বড় চক্ষু ডক্টর এর নাম  
জরুরী দর কার হেল্প মি"		
https://www.bissoy.com/q/111111971490	Rubelsima				
https://www.bissoy.com/q/111111966020				MdNeamatullahNU	
https://www.bissoy.com/q/111111969615					
https://www.bissoy.com/q/111111972187				Md Jaber ahsan	
https://www.bissoy.com/q/1111111262163		মাছ বাদে কোন কোন খাবার খেলে ক্যালসিয়াম পাওয়া যায়?			
https://www.bissoy.com/q/111111970168	জিৎরায়				
https://www.bissoy.com/q/111111968292					
https://www.bissoy.com/q/111111966368		দাত ওয়াশ করাতে চাচ্ছি। ঢাকার মধ্যে ভাল ডেন্টিস্টের ঠিকানা কেউ দিতে পারবেন? খরচ কেমন পড়বে?			
https://www.bissoy.com/q/111111971650	REHANUDDIN				
https://www.bissoy.com/q/111111969288		কিভাবে লম্বা হবো ওজন বাড়াবো?			
https://www.bissoy.com/q/2372				Mainul Islam	
https://www.bissoy.com/q/111111969161				টুটুলইসলাম	
https://www.bissoy.com/q/111111971621		এম এম কিট কতবার খাওয়া যায়?			
https://www.bissoy.com/q/3286					
https://www.bissoy.com/q/111111966389					
https://www.bissoy.com/q/111111971478		ধূমপান ছাড়ার পর কি বুকের বাম পাশের ব্যাথা ভালো হবে?			
https://www.bissoy.com/q/111111970898		একজন মানুষের দিনে কতোগুলো ফল খাওয়া ভালো?কখন কখন খাওয়া ভালো?			
https://www.bissoy.com/q/111111967299	Souravghosh				
https://www.bissoy.com/q/111111970188	নীরবরাজ				
https://www.bissoy.com/q/111111968154			"আমি তাওহীদ। বয়স ১৮। ১ বছর ধরে গ্যাস্টিককের সমস্যায় ভুগছি। বুক ব্যাথা, পেটে ব্যাথা, বদহজম এগুলো  আমার নিত্যদিনের সমস্যা। আমি এই সমস্যার জন্য কোনো ডাক্তারের পরামর্শ নেইনি ফার্মেসি থেকে ৫টাকা -১০টাকা দামের প্রায়অর্ধশত কোম্পানির ঔষুধ খেয়েছি এই এক বছর ধরে তেমন ফলাফল পাচ্ছিনা সমস্যাআরও তীব্র হচ্ছে। এখন আমি গ্যাস্টিকের ইন্জেকশান নিতে চাচ্ছি। এ অবস্থায় আমার কি করা উচিত হবে? অভিজ্ঞদের মুল্যবান মতামত আশাকরছি"		
https://www.bissoy.com/q/111111972187			১৮ বছর বয়সে সাস্থ্য বাচ্চাদের মতো হয়ায়।		
https://www.bissoy.com/q/111111969059				Eftekhar Naeem	
https://www.bissoy.com/q/111111969288			"আমি আপনার ওয়েব সাইটে নতুন সদস্য।আমার বয়স ১৯ বয়স ৯ মাস এবং আমার শরীরের ওজন ৪৩ কেজি উচ্চতা ৫.৪ ইঞ্চি।আমি দীর্ঘদিন যাবৎ হস্তমৌথুনে অভস্ত ছিলাম চল ভেঙ্গে গেছে। এখন আমি আমার ওজন বাড়াতে চায়, লম্বা হতে চায় এবং উক্ত সমস্যার সমাধান চেয়ে আমার মন্ত???"		
https://www.bissoy.com/q/2951	Sumya Akter				
https://www.bissoy.com/q/2314				shamim uddin ahia	
https://www.bissoy.com/q/111111971696		সমস্যা হবে কী?			
https://www.bissoy.com/q/111111972600		২/৩ ইঞ্চি লম্বা হওয়া যায় ১ মাসে এমন কোন ঔষুধ আছে কি?			
https://www.bissoy.com/q/111111966927			আমার ওপরের ঠোঁটের মাঝখানের চামড়া একটু একটু করে শুকিয়ে উঠে যেতে যেতে গর্তের মত হয়েছে। সরাবছর লিপজেল ব্যবহার করার পরও কোন লাভ হয় না। এমতাবস্থায় আমি কি করতে পারি? যা করলে ঠোঁটের মাংস ওঠা বন্ধ হবে? দয়া করে সঠিক পরামর্শ দিন প্লিস		
https://www.bissoy.com/q/111111969161		মলত্যাগের সময় চাপ দিলে মলদ্বারের একপাশে মাংস বের হয়ে আাসা পাইলস না এনাল ফিশারের লক্ষ?			
https://www.bissoy.com/q/1111111262119		গৰ্ভবতী মহিলাকে স্বাস্থ্যকেন্দ্ৰে কত বার স্বাস্থ্য পরীক্ষা করাতে হবে?			
https://www.bissoy.com/q/111111968140				Md Jaber ahsan	
https://www.bissoy.com/q/111111971824		কুকচিতে শেওলার মত সাদা সাদা দাগ ও চুল্কানোর কারন?			
https://www.bissoy.com/q/2316		স্বাস্থ্যবান হওয়ার ঔষধ আছে কি?			
https://www.bissoy.com/q/111111967253	FarhadIslam				
https://www.bissoy.com/q/111111965174					
https://www.bissoy.com/q/1111111262152		বিনামূল্যে রক্তের গ্রুপ পরিক্ষা ক্যাম্পেইন?			
https://www.bissoy.com/q/111111967580				Md Jaber ahsan	
https://www.bissoy.com/q/111111969641			"আমার বয়স 19 বছর।  আমার ঘনপ্রসাব ও প্রসাব হলুদ হচ্ছে প্রায় দুই বছর ধরে,,
ডায়াবেটিস ও জন্ডিশ নেই। 
ইদানিং প্রসাব করার সময় ও পরে হালকা ব্যাথা ও জালা করে ও হালকা গন্ধ করে এবং প্রসাবের সময় প্রায় ই শরীর ঝাকুনি দিয়ে উঠে,, এছাড়াও কোমরের নিচে মাঝে মাঝে ব্যাথা করে ও চোখের নিচে প্রায়ই ফোলাভাব থাকে এবং মাংশপেশী কাপাকাপি করে।  
এর জন্য এখন আমার কি করা উচিৎ কিংবা কোন বিশেষঙ্গ দেখানো উচিৎ ??? 
Please answer me.."		
https://www.bissoy.com/q/111111971380				KMIslan	
https://www.bissoy.com/q/111111969131		মাথায় জোরে আঘাতে করণীয় কি?			
https://www.bissoy.com/q/3231					
https://www.bissoy.com/q/111111968321					
https://www.bissoy.com/q/1111111262152	Anonymous				
https://www.bissoy.com/q/111111971650		স্বাস্থ্য বলতে কি বুঝ?			
https://www.bissoy.com/q/111111970704	লাবিবমোল্লা				
https://www.bissoy.com/q/111111969540			"প্রশাব ধরে রাখার জন্য ডাক্তার uromax এবং nortin 10 ঐষধ দিয়েছিলেন। আজ ৪ দিন হলো ছেড়ে দিয়েছি। সারাদিনে তেমন একটা মনে হয় নাহ। কিন্তু রাতে পরিবেশ একদম চুপচাপ থাকে তখন পড়তে গেলে অথবা ঘুমাতে গেলে বেশি টের পায়।
বাজনা হলো চিকন কুউউ এরকম টাইপের।এখনও খেয়াল করলে শুনতে পাচ্ছি।"		
https://www.bissoy.com/q/1111111262115				Jobedali	
https://www.bissoy.com/q/3275				MD.SHOHAG HOSSAIN	
https://www.bissoy.com/q/111111965112		শরীরের শক্তি বাড়ানোর জন্য কি ঔষধ খেতে পারি?			
https://www.bissoy.com/q/2314					
https://www.bissoy.com/q/111111968082	naimur7rahman				
https://www.bissoy.com/q/2315		পিউটন সিরাপ খেলে কি হয়?			
https://www.bissoy.com/q/111111970289				এহতেশামুলহক	
https://www.bissoy.com/q/1111111262116					
https://www.bissoy.com/q/111111970867		গর্ভবতী অবস্থায় টায়ফয়েড জ্বর হলে কি করনীয়?			
https://www.bissoy.com/q/111111967126				জামিয়ার রহমান	
https://www.bissoy.com/q/3203					
https://www.bissoy.com/q/111111970665	Aqib5				
https://www.bissoy.com/q/111111967170			"আমার সামনের ১ টা দাত তুলে ফেলেছি একটা সমস্যার জন্য। এখন আমি সেই দাত ইমপ্লান্ট করতে  চাই। এখন আমি জানতে চাই কেউ কি দাত ইমপ্লান্ট করেছেন? যদি করে থাকেন বা কারো কাছে যদি  ভালো ডাক্তারের বা দাতের হাসপালের ঠিকানা থাকে,, যেখানে সবচেয়ে ভালোভাবে দাতের ইমপ্লান্ট করা হয় সেই ঠিকানা আমাকে দেন।  প্লিজ ভাইয়া আমাকে সাহায্য করেন। যেখানে সবচেয়ে ভালোভাবে দাত ইমপ্লান্ট করে সেই ঠিকানা প্লিজ দেন আমাকে।"		
https://www.bissoy.com/q/1111111262096	Anonymous				
https://www.bissoy.com/q/111111970289		ফাঙ্গাসের আক্রমন থেকে কিভাবে রক্ষা পাব?			
https://www.bissoy.com/q/111111970599					
https://www.bissoy.com/q/111111969997				KMIslan	
https://www.bissoy.com/q/2744		কাশির ঔষধ এর পার্শপ্রতিক্রিয়া কি?			
https://www.bissoy.com/q/2311				Md Atik Yasir Siyam	
https://www.bissoy.com/q/111111972539				Eftekhar Naeem	
https://www.bissoy.com/q/111111970201					
https://www.bissoy.com/q/111111969620		পিঠ ব্যাথার সমাধান চাই?			
https://www.bissoy.com/q/111111967565				Md Jaber ahsan	
https://www.bissoy.com/q/2998		ওজন কমানোর ঔষধ আছে কি?			
https://www.bissoy.com/q/2313		মোটা হ‌ওয়ার সবচেয়ে ভালো ঔষধ কি?			
https://www.bissoy.com/q/2837	Sumya Akter				
https://www.bissoy.com/q/111111966857			"আমি HSC পরিক্ষার্থী। আমার রাত জেগে পরতে হয়। 


কিন্তু আমি বেশি পরতে পারিনা  এক টানা ২-৩ ঘণ্টা পরেলেই আমার মাথা গরম হয়ে যায়।  


এবং আমার মাথা অনেক ব্যাথা করে।


কিছু দিন আগে চোখে সমস্যা হলে আমি ডাঃ এর কাছে গেলে তিনি আমাকে গ্লাস দেন।  


কিছু দিন ভালোই ছিলাম কিন্ত ২-৩ দিন জাবোত এই সমস্যা হচ্ছে পরতেও পারতেছিনা আমি কি করতে পারি এখন???"		
https://www.bissoy.com/q/111111970274		ঠান্ডার সমস্যা?			
https://www.bissoy.com/q/2957		মধু খাওয়ার নিয়ম কি?			
https://www.bissoy.com/q/111111968154		গ্যাস্টিকের জন্য ইন্জেকশান ব্যবহার করা যাবে কি?			
https://www.bissoy.com/q/111111970914		খুব দ্রুত সমাধান চাই । খুব উপকৃত হব খুব দ্রুত সঠিক সমাধান দিলে?			
https://www.bissoy.com/q/111111970317	Sanisim				
https://www.bissoy.com/q/2998	Sumya Akter				
https://www.bissoy.com/q/111111967531	Akash1122				
https://www.bissoy.com/q/111111966163				নীলনদrand1	
https://www.bissoy.com/q/1111111262126		জন্মের পর শিশুর কী ধরনের পরিচর্যা করতে হবে?			
https://www.bissoy.com/q/111111969206			"আমার সমস্যা খুবই সিরিয়াম।কি রোগ হয়েছে আমি বুজতে পারছি না।এর আগে একবার Endoscopy(এন্ডোসকপি) করেছি কিন্তু রিপোর্ট নরমান।দয়া করে আমার রোগটি ধরে দিন।
।সমস্যা শুরু হয়েছে প্রায় ৬ বছর আগের থেকে।তখন লক্ষণগুলো ছিলোঃ পেটে প্রচন্ড ব্যাথা করতো,জ্বালাপোডা করতো। পেটে প্রচুর গ্যাস হইতো। সমস্যা শুরু হওয়ার পর থেকেই ওজন অস্বাভাবিকভাবে অনেক কমে গিয়েছে। কিচ্ছু হজম করতে পারতাম না। দিনে ৬/৭/৮ বার করে পায়খানা করতাম (পাতলা পায়খানা,প্রচন্ড আমাশা),খাবার পরে পরেই পায়খানা হইতো।
খাবার খেলে সিমীত শোষণ করতে পারতাম,যার কারণে শরীরে পুষ্টির অভাবে বিভিন্ন সমস্যা হয়েছে,প্রচন্ড দুর্বল লাগতো। আর এখন খাবার থেকে পুষ্টি উপাধান একবারের শোষন করতে পারিনা,যার কারণে ওজন ৬ মাসে কমে গিয়েছে আগের থেকে আরও ৫ কেজি,শুকাইতে আছি অস্বাভাবিকভাবে,খাবার­­­­ থেকে পুষ্টি উপাধান শোষণ করতে পারিনা তারজন্য ক্যালসিয়ামের অভাবে হাড় ক্ষয় যাইতেছি,হাটু,মাঝা,হা­­­­ত,কনুই,কপ্জি দেয়ে প্রচন্ড ব্যাথা করে।শোষন না করতে পারার কারণে প্রোটিনের অভাবে মাংসপেশী একবারে শুকিয়ে যাইতেছি।
আর এখন একমাস যাবৎ পায়খানা করার পরে তাজা রক্ত বের হয় মলদ্বার দিয়ে।সব মিলিয়ে আমার অবস্থা খুবই আশংকাজনক।
আমি খুব কষ্টে আছি।দয়া করে আমার রোগটি ধরে দিন?"		
https://www.bissoy.com/q/111111970583				Md Jaber ahsan	
https://www.bissoy.com/q/2312					
https://www.bissoy.com/q/2899					
https://www.bissoy.com/q/111111972476			আমি খুবই চিকন।এখন কিভাবে মোটা হতে পারি?		
https://www.bissoy.com/q/1111111262112	Jobedali				
https://www.bissoy.com/q/2885	Sumya Akter				
https://www.bissoy.com/q/1111111262164	Xxxsajib				
https://www.bissoy.com/q/111111967634	স্বপনপাজা				
https://www.bissoy.com/q/2320		সিনকারা সিরাপ খেলে কি হয়?			
https://www.bissoy.com/q/111111971648					
https://www.bissoy.com/q/111111968869		একটু স্বাস্থ্য বান হতে চাই।প্রসাবে হালকা সমস্যা আছে মনে করি।প্রসাবে পর হালকা ব্যথার মতো অনুভব।সে কারণেই কি?কোন ট্যাবলেট/সিরাপ আছে কি?			
https://www.bissoy.com/q/111111969641		প্রসাব কোমরের নিচে ব্যাথা ও অন্যান্য?			
https://www.bissoy.com/q/111111967531				মিলনআহাম্মেদ	
https://www.bissoy.com/q/111111970181		Plz plz বলুন?			
https://www.bissoy.com/q/111111967447		বোকার মত কথা বলি?			
https://www.bissoy.com/q/111111970291		এপিলেপসি কত প্রকার ও কি কি?			
https://www.bissoy.com/q/111111965679	Rubidium				
https://www.bissoy.com/q/111111967186				Atikul Islam	
https://www.bissoy.com/q/111111965751	আরিফুররহমানশিফলু				
https://www.bissoy.com/q/1111111262111					
https://www.bissoy.com/q/111111971335		"অতিরিক্ত থুথু আসার কারণে খুবই বিপদে আছি, সমাধান দেওয়ার জন্য অনুরোধ রইলো?"			
https://www.bissoy.com/q/111111968664	সাহারিয়াজ				
https://www.bissoy.com/q/1111111262122	Jobedali				
https://www.bissoy.com/q/111111972143				Ronu	
https://www.bissoy.com/q/2885					
https://www.bissoy.com/q/111111970397					
https://www.bissoy.com/q/111111966049	Rubidium				
https://www.bissoy.com/q/1111111262117				Jobedali	
https://www.bissoy.com/q/111111972469	শিশিরভেঁজামন				
https://www.bissoy.com/q/111111971478	Rubelsima				
https://www.bissoy.com/q/1111111262112					
https://www.bissoy.com/q/111111971028					
https://www.bissoy.com/q/111111966389				alamgir17	
https://www.bissoy.com/q/2870		চিকন হওয়ার উপায় কি?			
https://www.bissoy.com/q/111111965356	মাহমুদইমরান				
https://www.bissoy.com/q/111111972657			"1.APULDON / এপলডন 
2.Esolin - 40 /  ইসোলিন ৪০
3.Inclox 500  ★/    ইনক্লক্স
4.AVOTIL  ★ / এভোটিল 
5.Fungitrol 50 ★ / ফানগিট্রল
প্লিজ কেউ আমাকে সাহায্য করেন।  ডাক্তার আমকে এই ঔষধ গুলো খেতে দিছে হাই প্রেসার আর এলার্জির জন্য। এখন আমার জানতে ইচ্ছা করছে কোনটা কিসের ঔষধ।  মানে কোনটা এলার্জির   আর হাই প্রেসার আর অন্যগুলো কিসের।
 Plz help me"		
https://www.bissoy.com/q/111111972362					
https://www.bissoy.com/q/111111971533			"আমার বয়স বিশ বছর৷ শরীরের গঠন ছিমছিমে পাতলা৷ শরীর পাতলা হলেও পেটের দিকটা বেশ মোটা হয়ে আছে, যা অস্বস্তিকর৷
জানিয়ে রাখি,  আমি যখন থেকে সাবালক হয়েছি তখন থেকেই বন্ধুদের প্রচারণায় অতিরিক্ত হস্তমৈথুন করে আসছি (প্রতিদিন) ৷
যদিও একমাস হলো বন্ধ করেছি৷ আমার কোষ্ঠকাঠিন্য সমস্যা রয়েছে ৷
জানতে চাচ্ছি , কিভাবে পেটের মোটা এবং কোষ্ঠকাঠিন্য থেকে মুক্তি পাবো?
দয়া করে অভিজ্ঞরা সাহায্য করবেন৷ (অগ্রীম ধন্যবাদ)"		
https://www.bissoy.com/q/111111971453		আমার অনেক চুল পরে এবং মাথার চামড়া ব্যাথা করে?			
https://www.bissoy.com/q/111111965197	মোমিলন				
https://www.bissoy.com/q/1111111262122		প্রসবের আগে কী কী প্রস্তুতির প্রয়োজন?			
https://www.bissoy.com/q/111111968088				Eftekhar Naeem	
https://www.bissoy.com/q/3203	Sumya Akter				
https://www.bissoy.com/q/111111965605	ReignsEbrahim				
https://www.bissoy.com/q/111111970794				Md Ibrahim Khalil	
https://www.bissoy.com/q/111111969615	SufianAhmed				
https://www.bissoy.com/q/111111970286	নাজিমউদ্দিনপ্রিন্স				
https://www.bissoy.com/q/111111970286					
https://www.bissoy.com/q/111111965356		"আমার মাথার চুল পড়ে যাচ্ছে, এখন আমি কি করতে পারি?"			
https://www.bissoy.com/q/111111969891				নাজিমউদ্দিনপ্রিন্স	
https://www.bissoy.com/q/111111965751				Atikul Islam	
https://www.bissoy.com/q/1111111262126				Jobedali	
https://www.bissoy.com/q/111111972600	ইয়ামিনহোসাইনবিপ্লব				
https://www.bissoy.com/q/111111970900		মানুষের হাতের কনুইয়ের জয়েন্টে হাত দিয়ে কেমন করে বুঝব কিসের ব্যথা?			
https://www.bissoy.com/q/111111969572				স্বপনপাজা	
https://www.bissoy.com/q/2321					
https://www.bissoy.com/q/111111971944	Arifakram				
https://www.bissoy.com/q/111111970313		"আমার বয়স ২৪ হবে আমার ওজন ৮৫ কেজি উচ্চতা ৫""৬' একটু ওজনটা অনেক বেশি আমার ফিটনেসটা কমানোর জন্য দৈনিক কত ক্যালরি প্রয়োজন?"			
https://www.bissoy.com/q/2324	Anonymous				
https://www.bissoy.com/q/111111965665				KMIslan	
https://www.bissoy.com/q/111111965665		মুখের দূরগন্ধ?			
https://www.bissoy.com/q/2317	Anonymous				
https://www.bissoy.com/q/111111966635		চুল পেকে যাচ্ছে?			
https://www.bissoy.com/q/2899		আমাশয় রোগের ঔষধের নাম কি?			
https://www.bissoy.com/q/2324		কোন কোন খাবার খেলে মানুষ মোটা হয়?			
https://www.bissoy.com/q/111111972791					
https://www.bissoy.com/q/111111972458					
https://www.bissoy.com/q/111111967372					
https://www.bissoy.com/q/111111969615				Eftekhar Naeem	
https://www.bissoy.com/q/111111972532	অাল-অামিনরকি				
https://www.bissoy.com/q/111111967530				Muhammad Hijbullah	
https://www.bissoy.com/q/2322	Anonymous				
https://www.bissoy.com/q/2319				Md Atik Yasir Siyam	
https://www.bissoy.com/q/111111966156		কানের কাছে চিকন কুউউ শব্দ হয়?			
https://www.bissoy.com/q/111111970380			"আমি আগে অনেক মাস্টারবেশন/হাত মারতাম।।প্রায় তিন দুই বছর এ কাজ থেকে বিরত ছিলাম।।তারপর প্রায় ছয় মাস আগে একবার মাস্টারবেশন করি।।পরে সেটা একটানা এক সপ্তাহ চলে।।এখন প্রায় অনেকদিন পরপর করি।।।আজ প্রায় ১৫ দিন পর করছি।।আমি এটা ছাড়তে চাই??
তাই মাঝে মাঝে অনেক খারাপ ওয়াদা করি আল্লাহর নামে।।যে আমি যদি করি আমার এরকম ক্ষতি হবে।।তারপরও করে ফেলি?যখন উত্তেজিত হই তখন সব কিছু মনে থাকলেও কাজে আসে না।পরে অনেক খারাপ লাগে??কান্না করতে মন চায়।আজ আমি করছি??তাই নিজেরে খুউব অপরাধি মনে হচ্ছে?আর আমার শরীরটাও বেশ খারাপ লাগে??জানিনা ওয়াদাগুলো কাজে লাগলে তো আমি ধ্বংশ হয়ে যাবো।।
আর আমার শরীরটাও বেশ খারাপ লাগে??এটা শরীর ও মনের কি ক্ষতি করে ইসলামিক ও বিজ্ঞানিক দৃষ্টিকোনে জানাবেন।
বিশেষ করে ব্রেইনের কি কি ক্ষতি করে স্টুডেন্টদের??পড়া মনে রাখায় কি কোনো ক্ষতি করতে পারে??
আর আমার পরিনতি কি খুউব খারাপ হবে??কি করবো আমি?"		
https://www.bissoy.com/q/3235	Sumya Akter				
https://www.bissoy.com/q/111111968381	Mrshisir				
https://www.bissoy.com/q/111111965174		"আমার জিহব্বাই একটা ঘাঁ হয়েছে, এখন কি করব? কি খেলে ভালো হবে?"			
https://www.bissoy.com/q/111111971501				Abdullah Al Masud	
https://www.bissoy.com/q/111111967031		শরীর দুর্বল লাগার কারন কী?			
https://www.bissoy.com/q/111111970898				Maisaakter	
https://www.bissoy.com/q/111111965104				Rubidium	
https://www.bissoy.com/q/111111969161	lrb				
https://www.bissoy.com/q/111111970081				Md Jaber ahsan	
https://www.bissoy.com/q/111111966520				Ariy	
https://www.bissoy.com/q/111111971496		Anxiety অসুখ টি সম্পর্কে বিস্তারিত জানতে চাই ?			
https://www.bissoy.com/q/111111965073			"ভরাট চেহারার অধিকারী হতে হলে কি করতে হবে।।চাপাভাঙা সমস্যা দূর করতে।


চোখের নিচের কালো দাগ দূর করার জন্য কি করা যেতে পারে!!"		
https://www.bissoy.com/q/111111970286		সার্জারী ছাড়া বুনিয়ন রোগের চিকিৎসা কি?			
https://www.bissoy.com/q/111111965094			শরীরের জন্য জিঙ্ক এবং ম্যাগনেসিয়াম ভালো ওষুধের নাম জানতে চাই?		
https://www.bissoy.com/q/111111967447	মাহবুবরব্বানি				
https://www.bissoy.com/q/111111972143		"সাহায্য দরকার ভাই, ওজন বাড়াতে চাই!?"			
https://www.bissoy.com/q/111111968413		ভিনেগার কিভাবে খেতে পারি?			
https://www.bissoy.com/q/111111969926		আমার বাবার হার্টে রিং লাগানো হইয় এখন তার স্তনগুলো বড় হয়ে গেছে এবং রাতে ঘুমানোর সময় তার পায়ে তীব্র শিরশিরানি অনুভূত হয় ।এর কারন কি?			
https://www.bissoy.com/q/111111966367	jubaieranik				
https://www.bissoy.com/q/111111970882			নানা কাজে প্রতিদিনই আমাকে কম্পিউটার এর সামনে কয়েক ঘণ্টা বসতে হয়। ফলে ব্যাবহার করতে করতে এক ধরণের ক্লান্তি চলে আসে ফলে আর কোন কাজ এ মন বসে না।		
https://www.bissoy.com/q/111111968256	Rhat				
https://www.bissoy.com/q/111111966580	Sadiatanjoma				
https://www.bissoy.com/q/111111967950			আমার বয়ন ১৯ বছর দুই/তিনদিন জ্বর থাকার পরে জ্বর ভালো হয়েছে আজ দুইদির হল কিন্তু আমার এখন চোখের সমস্যা চোখের রগ কেমন যেন চিলিক্কার মারে চোখের রগ নাচে। এবং চোখ হালকা হালকা ভারি লাগে মাতাও হালকা কেমন লাগে। আমাকে একজনে বলল এটা নাকী আমার চোখের পেসার হয়েছে। এখন আমার কি করনিয়? আমার চোখের পেশার যদি হয়? চোখে হালকা লালা চোখ হালকা ভারি লাগে।		
https://www.bissoy.com/q/111111966384			এবং উচ্চতা এবং বয়স অনুযায়ী আদর্শ ওজন বাড়ানো উপায় কি বিস্তারিত একটু জানতে চাই ?		
https://www.bissoy.com/q/111111967174		"আমার দুই উরু সাদা হয়ে গেছে এবং উদ্ভট গন্ধ আসে, কি করলে উপকৃত হবো?"			
https://www.bissoy.com/q/111111971453	sakibkhan420				
https://www.bissoy.com/q/111111966389		দয়া করে জানাবেন কিন্তু?			
https://www.bissoy.com/q/2836					
https://www.bissoy.com/q/3005		ডায়াবেটিস মাত্রা কত?			
https://www.bissoy.com/q/111111965726			আমি আমার হরমোন মাত্রা পরীক্ষা করাতে চাই। মানব দেহে কত প্রকার হরমোন থাকে এবং কোন হরমোনের কি কাজ? আমি সব বিস্তারিত জানতে চাই। প্রকারভেদ এবং এদের কাজ কি এগুলো জানালে বেশি ভাল হয়।		
https://www.bissoy.com/q/2899	Sumya Akter				
https://www.bissoy.com/q/111111965884	HelalSarkar				
https://www.bissoy.com/q/111111967307	মেহেদীহাসানসৈকত				
https://www.bissoy.com/q/111111972244	ফারজানাআবেদিন				
https://www.bissoy.com/q/111111968088	Shawn				
https://www.bissoy.com/q/3298	Anonymous				
https://www.bissoy.com/q/1111111262164		এলার্জি থেকে মুক্ত হতে চাই?			
https://www.bissoy.com/q/111111968082			সিগারেটের ক্ষতি  সম্পর্কে জানি। কিন্তু বাহ্যিক ক্ষতি আই মিন চেহারা নষ্ট হয়???		
https://www.bissoy.com/q/2744					
https://www.bissoy.com/q/111111965611	RakibulislamShuvo				
https://www.bissoy.com/q/111111965726		হরমোন কত প্রকার ও কি কি?			
https://www.bissoy.com/q/111111967211				Md Jaber ahsan	
https://www.bissoy.com/q/3007		ডায়াবেটিস মাপার যন্ত্র এর দাম কত?			
https://www.bissoy.com/q/111111968664				Md Ibrahim Khalil	
https://www.bissoy.com/q/111111972469					
https://www.bissoy.com/q/111111969285	নীলমেঘ১৪৩				
https://www.bissoy.com/q/111111969059					
https://www.bissoy.com/q/111111970913					
https://www.bissoy.com/q/111111965109	ShihabHossain				
https://www.bissoy.com/q/111111970858	সাদিয়াবেগম				
https://www.bissoy.com/q/111111967457	Rokirand1r1				
https://www.bissoy.com/q/3047				Anonymous	
https://www.bissoy.com/q/1111111262128		শিশুর শরীর নীল হয়ে যাওয়া জন্মের পর শিশুকে কী খাওয়াতে হবে?			
https://www.bissoy.com/q/111111971912				MD: Naimul Hossain	
https://www.bissoy.com/q/111111971944		হঠাৎ হঠাৎ করে মাথা ব্যথার সমস্যার সমাধান চাই?			
https://www.bissoy.com/q/111111970126				Md Ibrahim Khalil	
https://www.bissoy.com/q/1111111262112		স্বাস্থ্য কি?			
https://www.bissoy.com/q/1111111262118	Jobedali				
https://www.bissoy.com/q/111111966825	Rubidium				
https://www.bissoy.com/q/111111970088			অশ্বগন্ধা সিরাপ কোন দোকানে পেতে পারি প্লিজ একটু জানাবেন??		
https://www.bissoy.com/q/111111971028				মুহাম্মাদজাহিদ	
https://www.bissoy.com/q/111111972324					
https://www.bissoy.com/q/2359				Md Atik Yasir Siyam	
https://www.bissoy.com/q/111111970145					
https://www.bissoy.com/q/111111968308				সময়	
https://www.bissoy.com/q/111111969620			আমার পিঠের বাম পাশে কিডনির ঐখানে মাঝে মাঝে কেমন যেন টান টান ব্যাথা করে হঠাৎ হঠাৎ 1/2 সেকেন্ড এর জন্য। এটা কেন হয়। প্লিজ সমাধান দিন।		
https://www.bissoy.com/q/111111972143			"ভাই, উচ্চতা এবং বয়স অনুযায়ী ওজন অনেক কম ভাই। 
কোন প্রকার ঔষধ ছাড়া প্রাকৃতিক উপায়ে ওজন বাড়ানোর একটা উপায় বলে দিন।"		
https://www.bissoy.com/q/111111967211		দৈনিক ৩-৪ ঘন্টা ঘুমিয়ে কী থাকা যায়?থাকা গেলে কী কী সমস্যা হতে পারে?			
https://www.bissoy.com/q/111111971645				AlNomanrand1r1	
https://www.bissoy.com/q/111111971325		সাহায্য কামনা করছি। খুব দরকার?			
https://www.bissoy.com/q/111111967535		আমার ওজন কম তাই মোটা হতে চাই?			
https://www.bissoy.com/q/111111965112					
https://www.bissoy.com/q/111111968926		পিঠের উপরের ব্যথার কারণ?			
https://www.bissoy.com/q/111111967834				Dr. Mamunur Rashid	
https://www.bissoy.com/q/1111111262116		গর্ভবতী মহিলাকে কখন টিটেনাস টিকা নিতে হবে?			
https://www.bissoy.com/q/1111111262121					
https://www.bissoy.com/q/111111965903	শাবিদ				
https://www.bissoy.com/q/111111967634		হাত পা জিম জিম করা রক্ত জমট হয়ে যাওয়া খিচুনি উঠা কিশের লক্ষন?			
https://www.bissoy.com/q/111111965747		ভিটামিনের সিরাপ কোনটা ভাল হবে সবাই বলবেন?			
https://www.bissoy.com/q/111111967433					
https://www.bissoy.com/q/111111966020					
